customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C006878,1,6,97318.89,5,4,5,14,Champions
C006879,6,10,53103.85,5,5,3,13,Regular
C006880,50,5,59123.35,2,3,4,9,Regular
C006881,19,4,32508.53,4,3,2,9,Loyal
C006882,0,5,81113.5,5,3,4,12,Regular
C006883,20,8,129276.54,3,5,5,13,Regular
C006884,100,4,44867.350000000006,1,3,3,7,Regular
C006885,3,5,69020.45,5,3,4,12,Regular
C006886,27,8,85160.24,3,5,4,12,Regular
C006887,0,6,33895.36,5,4,3,12,Regular
C006888,19,10,99421.41,4,5,5,14,Champions
C006889,66,7,54800.0,2,4,3,9,Regular
C006890,19,6,28058.23,4,4,2,10,Loyal
C006891,27,4,12026.81,3,3,1,7,Regular
C006893,53,4,37609.55,2,3,3,8,Regular
C006894,528,4,32504.38,1,3,2,6,Regular
C006895,22,9,197057.33,3,5,5,13,Regular
C006896,136,5,56384.27,1,3,4,8,Regular
C006897,24,4,33615.15,3,3,3,9,Regular
C006898,3,11,155010.46,5,5,5,15,Champions
C006899,29,9,94487.03,3,5,5,13,Regular
C006900,2,7,59115.26,5,4,4,13,Champions
C006901,37,5,42291.67,2,3,3,8,Regular
C006902,19,8,107577.51000000001,4,5,5,14,Champions
C006903,68,2,22267.17,2,1,2,5,Churn Risk
C006904,105,6,130376.45000000001,1,4,5,10,At Risk
C006905,197,2,21451.64,1,1,2,4,Churn Risk
C006906,478,2,20483.27,1,1,2,4,Churn Risk
C006907,138,5,20527.97,1,3,2,6,Regular
C006908,40,5,35335.95,2,3,3,8,Regular
C006909,50,5,70783.18,2,3,4,9,Regular
C006910,52,8,59547.49,2,5,4,11,At Risk
C006911,74,9,73958.5,2,5,4,11,At Risk
C006912,381,4,43276.88,1,3,3,7,Regular
C006913,81,8,84036.68,2,5,4,11,At Risk
C006914,8,6,62622.33,5,4,4,13,Champions
C006915,8,6,91475.29,5,4,5,14,Champions
C006916,21,8,107587.87,3,5,5,13,Regular
C006917,19,6,72190.4,4,4,4,12,Champions
C006918,3,10,108202.0,5,5,5,15,Champions
C006919,19,10,105275.9,4,5,5,14,Champions
C006920,19,6,95082.11,4,4,5,13,Champions
C006921,16,11,182766.76,4,5,5,14,Champions
C006922,50,6,96124.95,2,4,5,11,At Risk
C006923,19,8,67128.86,4,5,4,13,Champions
C006924,377,6,101358.43,1,4,5,10,At Risk
C006925,107,9,148367.59,1,5,5,11,At Risk
C006926,6,7,110575.54,5,4,5,14,Champions
C006927,303,3,71403.54999999999,1,2,4,7,Regular
C006928,19,6,104521.4,4,4,5,13,Champions
C006929,37,10,82930.86,2,5,4,11,At Risk
C006930,36,5,61163.44,2,3,4,9,Regular
C006931,14,10,125995.75,4,5,5,14,Champions
C006932,59,9,138061.74000000002,2,5,5,12,At Risk
C006933,45,8,109113.64,2,5,5,12,At Risk
C006934,130,5,16381.95,1,3,2,6,Regular
C006935,24,1,1251.49,3,1,1,5,Regular
C006936,12,11,138117.2,4,5,5,14,Champions
C006937,137,8,86359.19,1,5,4,10,At Risk
C006938,1,8,102544.83,5,5,5,15,Champions
C006939,5,8,31436.75,5,5,2,12,Loyal
C006940,9,9,156235.86000000002,5,5,5,15,Champions
C006941,383,3,15248.88,1,2,1,4,Churn Risk
C006942,4,8,63283.340000000004,5,5,4,14,Champions
C006943,103,7,70441.59,1,4,4,9,At Risk
C006944,1,9,116149.97,5,5,5,15,Champions
C006945,137,7,112050.06,1,4,5,10,At Risk
C006946,38,5,30708.18,2,3,2,7,Regular
C006947,0,8,100422.15,5,5,5,15,Champions
C006948,11,11,80500.84,4,5,4,13,Champions
C006949,14,7,55051.009999999995,4,4,3,11,Regular
C006950,50,14,257123.93,2,5,5,12,At Risk
C006951,11,8,69716.48999999999,4,5,4,13,Champions
C006952,41,9,107625.24,2,5,5,12,At Risk
C006953,19,8,38035.229999999996,4,5,3,12,Regular
C006954,43,5,63390.990000000005,2,3,4,9,Regular
C006955,95,4,25957.829999999998,1,3,2,6,Regular
C006956,3,11,208095.88,5,5,5,15,Champions
C006957,4,9,63585.34,5,5,4,14,Champions
C006958,20,9,123976.43,3,5,5,13,Regular
C006959,2,6,58780.61,5,4,4,13,Champions
C006960,415,3,94868.78,1,2,5,8,Regular
C006961,9,4,19089.96,5,3,2,10,Loyal
C006962,82,2,34493.81,2,1,3,6,Regular
C006963,82,8,127053.40000000001,2,5,5,12,At Risk
C006964,88,6,22931.93,1,4,2,7,Regular
C006965,39,9,129986.63,2,5,5,12,At Risk
C006966,20,7,25127.969999999998,3,4,2,9,Regular
C006967,43,7,44317.33,2,4,3,9,Regular
C006968,106,6,151487.45,1,4,5,10,At Risk
C006969,21,7,40633.12,3,4,3,10,Regular
C006970,19,6,61989.25,4,4,4,12,Champions
C006971,10,8,44223.92,4,5,3,12,Regular
C006972,6,5,29257.480000000003,5,3,2,10,Loyal
C006973,33,10,77404.3,3,5,4,12,Regular
C006974,45,7,165620.74,2,4,5,11,At Risk
C006975,6,6,131269.0,5,4,5,14,Champions
C006976,20,5,41276.05,3,3,3,9,Regular
C006977,5,6,24056.23,5,4,2,11,Loyal
C006978,143,6,54279.94,1,4,3,8,Regular
C006979,113,5,32955.36,1,3,2,6,Regular
C006980,8,13,102329.41,5,5,5,15,Champions
C006981,19,7,124541.51,4,4,5,13,Champions
C006982,50,6,27675.25,2,4,2,8,Regular
C006983,4,7,87757.97,5,4,4,13,Champions
C006984,50,9,98010.29,2,5,5,12,At Risk
C006985,19,12,155430.1,4,5,5,14,Champions
C006986,46,5,61606.88,2,3,4,9,Regular
C006987,34,8,178810.5,3,5,5,13,Regular
C006988,30,6,65883.5,3,4,4,11,Regular
C006989,34,3,24947.49,3,2,2,7,Regular
C006990,22,3,10119.130000000001,3,2,1,6,Regular
C006991,2,10,59622.42,5,5,4,14,Champions
C006992,75,6,23776.16,2,4,2,8,Regular
C006993,415,5,47997.46,1,3,3,7,Regular
C006994,34,8,223762.25,3,5,5,13,Regular
C006995,14,12,259258.30000000002,4,5,5,14,Champions
C006996,113,7,44938.880000000005,1,4,3,8,Regular
C006997,19,10,188975.62,4,5,5,14,Champions
C006998,25,5,98702.54000000001,3,3,5,11,Regular
C006999,105,3,11921.159999999998,1,2,1,4,Churn Risk
C007000,19,11,209419.59,4,5,5,14,Champions
C007001,12,10,62873.0,4,5,4,13,Champions
C007002,26,8,106823.22,3,5,5,13,Regular
C007003,77,3,23119.700000000004,2,2,2,6,Churn Risk
C007004,63,8,130847.59,2,5,5,12,At Risk
C007005,11,3,27664.61,4,2,2,8,Regular
C007006,35,8,148621.33000000002,3,5,5,13,Regular
C007007,4,7,80432.92,5,4,4,13,Champions
C007008,30,9,171607.88,3,5,5,13,Regular
C007009,14,10,114460.42,4,5,5,14,Champions
C007010,108,4,60302.0,1,3,4,8,Regular
C007011,19,5,33541.98,4,3,3,10,Regular
C007012,29,9,136601.77,3,5,5,13,Regular
C007013,19,10,96297.67,4,5,5,14,Champions
C007014,11,11,149255.81,4,5,5,14,Champions
C007015,805,1,31.95,1,1,1,3,Churn Risk
C007016,18,10,70025.42,4,5,4,13,Champions
C007017,151,7,52003.520000000004,1,4,3,8,Regular
C007018,16,8,75780.4,4,5,4,13,Champions
C007019,11,11,226170.76,4,5,5,14,Champions
C007020,24,7,30180.15,3,4,2,9,Regular
C007021,50,7,66388.9,2,4,4,10,At Risk
C007022,96,4,30017.920000000002,1,3,2,6,Regular
C007023,9,11,96785.57,5,5,5,15,Champions
C007024,9,9,80309.90000000001,5,5,4,14,Champions
C007025,0,4,31089.38,5,3,2,10,Loyal
C007026,107,5,46376.24,1,3,3,7,Regular
C007027,19,8,221587.55,4,5,5,14,Champions
C007028,8,10,99253.0,5,5,5,15,Champions
C007029,23,9,160374.12,3,5,5,13,Regular
C007030,56,10,121776.98000000001,2,5,5,12,At Risk
C007031,66,4,40470.29,2,3,3,8,Regular
C007032,21,4,57748.7,3,3,4,10,Regular
C007033,117,9,74168.15,1,5,4,10,At Risk
C007034,180,4,23551.079999999998,1,3,2,6,Regular
C007035,6,10,170188.27,5,5,5,15,Champions
C007036,19,4,68346.97,4,3,4,11,Regular
C007037,10,9,96766.59,4,5,5,14,Champions
C007038,13,7,40877.229999999996,4,4,3,11,Regular
C007039,11,8,161888.26,4,5,5,14,Champions
C007040,56,8,78469.52,2,5,4,11,At Risk
C007041,39,5,69695.88,2,3,4,9,Regular
C007042,31,10,100972.09,3,5,5,13,Regular
C007043,60,11,304470.19,2,5,5,12,At Risk
C007044,16,13,181798.64,4,5,5,14,Champions
C007045,14,6,72336.93,4,4,4,12,Champions
C007046,16,9,109493.39,4,5,5,14,Champions
C007047,10,7,24221.739999999998,4,4,2,10,Loyal
C007048,98,7,81682.79,1,4,4,9,At Risk
C007049,26,5,56140.37,3,3,4,10,Regular
C007050,88,9,186348.25,1,5,5,11,At Risk
C007051,18,10,132613.53,4,5,5,14,Champions
C007052,75,6,81445.9,2,4,4,10,At Risk
C007053,157,4,40985.15,1,3,3,7,Regular
C007054,19,9,87775.49,4,5,4,13,Champions
C007055,19,7,81567.49,4,4,4,12,Champions
C007056,4,8,70101.68999999999,5,5,4,14,Champions
C007057,115,9,115714.11,1,5,5,11,At Risk
C007058,35,3,90152.55,3,2,5,10,Regular
C007059,134,7,88670.12,1,4,5,10,At Risk
C007060,50,5,55227.740000000005,2,3,3,8,Regular
C007061,24,5,35661.04,3,3,3,9,Regular
C007062,82,4,23389.48,2,3,2,7,Regular
C007063,19,8,100545.20999999999,4,5,5,14,Champions
C007064,60,4,62694.59,2,3,4,9,Regular
C007065,19,8,114099.91,4,5,5,14,Champions
C007066,355,9,113585.40000000001,1,5,5,11,At Risk
C007067,14,10,61929.44,4,5,4,13,Champions
C007068,48,10,169331.45,2,5,5,12,At Risk
C007069,26,5,69906.19,3,3,4,10,Regular
C007070,9,8,74952.37,5,5,4,14,Champions
C007071,734,1,207.57,1,1,1,3,Churn Risk
C007073,113,5,19087.65,1,3,2,6,Regular
C007074,21,6,66083.99,3,4,4,11,Regular
C007075,112,7,55032.21,1,4,3,8,Regular
C007076,56,10,103682.66,2,5,5,12,At Risk
C007077,16,12,91268.31,4,5,5,14,Champions
C007078,35,10,53671.590000000004,3,5,3,11,Regular
C007079,15,7,94897.04,4,4,5,13,Champions
C007080,496,3,32613.09,1,2,2,5,Churn Risk
C007081,106,12,126331.32,1,5,5,11,At Risk
C007082,56,11,141089.33,2,5,5,12,At Risk
C007083,19,9,63488.59,4,5,4,13,Champions
C007084,67,4,44599.86,2,3,3,8,Regular
C007085,19,7,111108.34,4,4,5,13,Champions
C007086,42,9,93688.81,2,5,5,12,At Risk
C007087,7,9,165243.46000000002,5,5,5,15,Champions
C007088,243,3,36776.81,1,2,3,6,Regular
C007089,11,4,94894.06999999999,4,3,5,12,Regular
C007090,36,8,102405.43000000001,2,5,5,12,At Risk
C007091,140,4,32070.670000000002,1,3,2,6,Regular
C007092,50,6,45640.549999999996,2,4,3,9,Regular
C007093,16,7,121474.12,4,4,5,13,Champions
C007094,29,10,64293.119999999995,3,5,4,12,Regular
C007095,56,5,93014.86,2,3,5,10,Regular
C007096,13,9,86254.58,4,5,4,13,Champions
C007097,9,4,28967.16,5,3,2,10,Loyal
C007098,186,8,59616.37,1,5,4,10,At Risk
C007099,999,2,11010.310000000001,1,1,1,3,Churn Risk
C007100,5,9,126163.72,5,5,5,15,Champions
C007101,64,7,74556.55,2,4,4,10,At Risk
C007102,47,5,13984.400000000001,2,3,1,6,Regular
C007103,827,3,14714.99,1,2,1,4,Churn Risk
C007104,100,8,97454.26000000001,1,5,5,11,At Risk
C007105,15,5,142468.17,4,3,5,12,Regular
C007106,27,10,94870.58,3,5,5,13,Regular
C007107,14,13,129195.06999999999,4,5,5,14,Champions
C007108,26,8,113643.69,3,5,5,13,Regular
C007109,41,6,40173.24,2,4,3,9,Regular
C007110,22,11,96866.45,3,5,5,13,Regular
C007111,10,9,46024.8,4,5,3,12,Regular
C007112,294,3,11893.82,1,2,1,4,Churn Risk
C007113,131,5,37244.33,1,3,3,7,Regular
C007114,498,3,27219.5,1,2,2,5,Churn Risk
C007115,57,4,20022.38,2,3,2,7,Regular
C007116,21,7,92428.12,3,4,5,12,Regular
C007117,9,10,168693.87,5,5,5,15,Champions
C007118,91,8,114535.4,1,5,5,11,At Risk
C007119,19,9,43924.88,4,5,3,12,Regular
C007120,75,7,119392.37999999999,2,4,5,11,At Risk
C007121,6,7,199630.6,5,4,5,14,Champions
C007122,11,15,151452.19,4,5,5,14,Champions
C007123,1,7,45306.090000000004,5,4,3,12,Regular
C007124,16,6,65809.37,4,4,4,12,Champions
C007125,17,11,131854.61,4,5,5,14,Champions
C007126,212,4,45934.89,1,3,3,7,Regular
C007127,46,1,17960.480000000003,2,1,2,5,Churn Risk
C007128,5,6,63093.09,5,4,4,13,Champions
C007129,19,7,73850.75,4,4,4,12,Champions
C007130,144,7,113698.79000000001,1,4,5,10,At Risk
C007131,187,6,47927.020000000004,1,4,3,8,Regular
C007132,28,4,31640.86,3,3,2,8,Regular
C007133,113,7,63124.89,1,4,4,9,At Risk
C007134,11,8,90777.31999999999,4,5,5,14,Champions
C007135,4,9,74515.25,5,5,4,14,Champions
C007136,8,6,52040.5,5,4,3,12,Regular
C007137,5,7,99910.67,5,4,5,14,Champions
C007138,18,9,128880.48,4,5,5,14,Champions
C007139,13,7,107027.45,4,4,5,13,Champions
C007140,54,4,16317.77,2,3,2,7,Regular
C007141,132,9,105684.39,1,5,5,11,At Risk
C007142,141,8,29678.82,1,5,2,8,Regular
C007143,42,9,102502.33,2,5,5,12,At Risk
C007144,5,9,96567.6,5,5,5,15,Champions
C007145,19,3,59073.63,4,2,4,10,Growth
C007146,206,7,126847.94,1,4,5,10,At Risk
C007147,19,5,27801.72,4,3,2,9,Loyal
C007148,191,4,90081.95000000001,1,3,5,9,Regular
C007149,17,7,68034.47,4,4,4,12,Champions
C007150,46,10,105559.09,2,5,5,12,At Risk
C007151,10,10,207250.33000000002,4,5,5,14,Champions
C007152,11,9,158157.0,4,5,5,14,Champions
C007153,50,12,92399.53,2,5,5,12,At Risk
C007154,70,6,83968.36,2,4,4,10,At Risk
C007155,47,8,133258.47,2,5,5,12,At Risk
C007156,754,3,22151.13,1,2,2,5,Churn Risk
C007157,3,9,71436.48999999999,5,5,4,14,Champions
C007158,40,7,74027.67,2,4,4,10,At Risk
C007159,31,5,103495.39,3,3,5,11,Regular
C007160,11,10,185302.58000000002,4,5,5,14,Champions
C007161,50,9,93796.34,2,5,5,12,At Risk
C007162,117,11,160799.1,1,5,5,11,At Risk
C007163,7,6,62799.61,5,4,4,13,Champions
C007164,31,8,146799.47,3,5,5,13,Regular
C007165,30,7,63527.100000000006,3,4,4,11,Regular
C007166,10,3,119122.87999999999,4,2,5,11,Growth
C007167,61,3,57973.11,2,2,4,8,Regular
C007168,59,5,29061.08,2,3,2,7,Regular
C007169,29,8,71581.44,3,5,4,12,Regular
C007170,15,8,83685.03,4,5,4,13,Champions
C007171,21,11,99959.17,3,5,5,13,Regular
C007172,61,6,59612.1,2,4,4,10,At Risk
C007173,51,8,118536.07,2,5,5,12,At Risk
C007174,112,7,108813.47,1,4,5,10,At Risk
C007175,113,7,97900.23,1,4,5,10,At Risk
C007176,29,8,45843.659999999996,3,5,3,11,Regular
C007177,43,4,42484.64,2,3,3,8,Regular
C007178,50,8,80946.17,2,5,4,11,At Risk
C007179,19,8,58280.68,4,5,4,13,Champions
C007180,2,5,75095.83,5,3,4,12,Regular
C007181,84,9,79521.45999999999,1,5,4,10,At Risk
C007182,1088,2,7434.04,1,1,1,3,Churn Risk
C007183,138,3,102752.15,1,2,5,8,Regular
C007184,81,5,46999.619999999995,2,3,3,8,Regular
C007185,27,8,266120.13,3,5,5,13,Regular
C007186,9,15,109334.77,5,5,5,15,Champions
C007187,384,3,10640.51,1,2,1,4,Churn Risk
C007188,8,11,89782.83,5,5,5,15,Champions
C007189,490,4,61554.869999999995,1,3,4,8,Regular
C007190,289,2,25661.510000000002,1,1,2,4,Churn Risk
C007191,3,10,81012.72,5,5,4,14,Champions
C007192,355,3,15499.41,1,2,2,5,Churn Risk
C007193,21,9,80325.58,3,5,4,12,Regular
C007194,22,6,44324.95,3,4,3,10,Regular
C007195,7,9,241283.99,5,5,5,15,Champions
C007196,37,5,115157.26,2,3,5,10,Regular
C007197,48,10,276240.65,2,5,5,12,At Risk
C007198,19,5,100957.47,4,3,5,12,Regular
C007199,18,8,136720.52,4,5,5,14,Champions
C007200,19,12,168206.9,4,5,5,14,Champions
C007201,328,2,26652.4,1,1,2,4,Churn Risk
C007202,4,7,118097.68,5,4,5,14,Champions
C007203,1,6,55558.24,5,4,3,12,Regular
C007204,54,11,89361.02,2,5,5,12,At Risk
C007205,21,14,164225.18,3,5,5,13,Regular
C007206,162,8,50249.100000000006,1,5,3,9,Regular
C007207,52,5,23136.469999999998,2,3,2,7,Regular
C007208,22,10,90338.64,3,5,5,13,Regular
C007209,91,6,47494.22,1,4,3,8,Regular
C007210,24,6,48041.31,3,4,3,10,Regular
C007211,17,6,46190.83,4,4,3,11,Regular
C007212,10,5,45865.36,4,3,3,10,Regular
C007213,19,8,59007.81,4,5,4,13,Champions
C007214,37,9,27905.69,2,5,2,9,Regular
C007215,9,8,163247.49,5,5,5,15,Champions
C007216,341,5,95398.02,1,3,5,9,Regular
C007217,60,7,29181.04,2,4,2,8,Regular
C007218,2,10,166910.52000000002,5,5,5,15,Champions
C007219,94,5,49055.17,1,3,3,7,Regular
C007220,7,7,40629.81,5,4,3,12,Regular
C007221,8,4,48712.63,5,3,3,11,Regular
C007222,379,5,58604.38,1,3,4,8,Regular
C007223,108,5,46656.27,1,3,3,7,Regular
C007224,71,10,78251.66,2,5,4,11,At Risk
C007225,82,7,51178.4,2,4,3,9,Regular
C007226,81,8,124179.97,2,5,5,12,At Risk
C007227,121,6,82719.81,1,4,4,9,At Risk
C007228,11,10,76360.53,4,5,4,13,Champions
C007229,79,7,81352.51,2,4,4,10,At Risk
C007230,50,7,80267.95999999999,2,4,4,10,At Risk
C007231,312,2,13641.73,1,1,1,3,Churn Risk
C007232,37,15,187680.22,2,5,5,12,At Risk
C007233,13,7,86155.33,4,4,4,12,Champions
C007234,7,10,202395.07,5,5,5,15,Champions
C007235,57,5,42732.82,2,3,3,8,Regular
C007236,6,9,126415.28,5,5,5,15,Champions
C007237,1,11,136791.16,5,5,5,15,Champions
C007238,9,9,132010.24,5,5,5,15,Champions
C007239,19,13,170161.84,4,5,5,14,Champions
C007240,56,8,87839.54999999999,2,5,4,11,At Risk
C007241,17,9,75769.96,4,5,4,13,Champions
C007242,174,5,37928.3,1,3,3,7,Regular
C007243,100,12,123266.22,1,5,5,11,At Risk
C007244,34,8,141899.68,3,5,5,13,Regular
C007245,59,5,65275.15,2,3,4,9,Regular
C007246,44,9,79338.6,2,5,4,11,At Risk
C007247,10,10,142630.63999999998,4,5,5,14,Champions
C007248,14,9,118150.44,4,5,5,14,Champions
C007249,48,5,33088.05,2,3,2,7,Regular
C007250,50,5,37105.9,2,3,3,8,Regular
C007251,1,8,115613.44,5,5,5,15,Champions
C007252,10,8,118890.87,4,5,5,14,Champions
C007253,19,7,76004.20999999999,4,4,4,12,Champions
C007254,1,8,87365.74,5,5,4,14,Champions
C007255,118,5,82260.12000000001,1,3,4,8,Regular
C007256,60,11,134411.26,2,5,5,12,At Risk
C007257,24,11,174194.16,3,5,5,13,Regular
C007258,6,6,154766.86,5,4,5,14,Champions
C007259,5,9,132997.56,5,5,5,15,Champions
C007260,28,3,45052.19,3,2,3,8,Regular
C007261,292,8,196826.49,1,5,5,11,At Risk
C007262,29,4,31748.29,3,3,2,8,Regular
C007263,93,6,66952.81,1,4,4,9,At Risk
C007264,134,8,87792.72,1,5,4,10,At Risk
C007265,358,3,18551.91,1,2,2,5,Churn Risk
C007266,5,7,72715.65,5,4,4,13,Champions
C007267,37,9,88884.36,2,5,5,12,At Risk
C007268,1139,1,10867.81,1,1,1,3,Churn Risk
C007269,72,10,100575.73999999999,2,5,5,12,At Risk
C007270,24,4,39859.22,3,3,3,9,Regular
C007271,6,12,168046.21000000002,5,5,5,15,Champions
C007272,97,6,53786.99,1,4,3,8,Regular
C007273,19,10,103547.66,4,5,5,14,Champions
C007274,19,8,151736.07,4,5,5,14,Champions
C007275,29,11,91253.33,3,5,5,13,Regular
C007276,82,7,29286.55,2,4,2,8,Regular
C007277,22,8,145300.09,3,5,5,13,Regular
C007278,153,3,46323.71,1,2,3,6,Regular
C007280,57,12,210948.69,2,5,5,12,At Risk
C007281,0,9,176036.36,5,5,5,15,Champions
C007282,247,6,101596.53,1,4,5,10,At Risk
C007283,12,8,167732.1,4,5,5,14,Champions
C007284,49,7,64794.0,2,4,4,10,At Risk
C007285,118,3,71607.34,1,2,4,7,Regular
C007286,10,8,32796.92,4,5,2,11,Loyal
C007287,12,8,57627.08,4,5,4,13,Champions
C007288,17,7,119691.62,4,4,5,13,Champions
C007289,3,4,39031.69,5,3,3,11,Regular
C007290,8,7,95088.40000000001,5,4,5,14,Champions
C007291,41,7,27844.42,2,4,2,8,Regular
C007292,752,1,14298.140000000001,1,1,1,3,Churn Risk
C007293,21,11,143342.49,3,5,5,13,Regular
C007294,3,8,77781.43,5,5,4,14,Champions
C007295,74,7,51325.4,2,4,3,9,Regular
C007296,13,7,78499.75,4,4,4,12,Champions
C007297,23,11,127920.45,3,5,5,13,Regular
C007298,13,10,83132.43000000001,4,5,4,13,Champions
C007299,20,7,37972.49,3,4,3,10,Regular
C007300,20,9,80842.23,3,5,4,12,Regular
C007301,50,9,117690.54000000001,2,5,5,12,At Risk
C007302,109,8,169505.41,1,5,5,11,At Risk
C007303,429,5,52500.83,1,3,3,7,Regular
C007304,21,6,108190.01000000001,3,4,5,12,Regular
C007305,62,6,164307.73,2,4,5,11,At Risk
C007306,613,5,107804.1,1,3,5,9,Regular
C007307,84,7,64938.74,1,4,4,9,At Risk
C007308,30,8,49054.28,3,5,3,11,Regular
C007309,113,11,74634.23999999999,1,5,4,10,At Risk
C007310,113,4,29302.28,1,3,2,6,Regular
C007311,29,14,144619.18,3,5,5,13,Regular
C007312,9,10,204321.66999999998,5,5,5,15,Champions
C007313,0,5,33938.73,5,3,3,11,Regular
C007314,19,8,42054.24,4,5,3,12,Regular
C007315,72,7,70998.57,2,4,4,10,At Risk
C007316,19,8,92655.81999999999,4,5,5,14,Champions
C007317,15,7,81945.55,4,4,4,12,Champions
C007318,4,5,41709.590000000004,5,3,3,11,Regular
C007319,631,4,31311.27,1,3,2,6,Regular
C007320,21,5,45947.28,3,3,3,9,Regular
C007321,116,3,10946.57,1,2,1,4,Churn Risk
C007322,727,3,50394.33,1,2,3,6,Regular
C007323,19,6,101635.31,4,4,5,13,Champions
C007324,19,8,120851.83,4,5,5,14,Champions
C007325,25,12,88381.16,3,5,5,13,Regular
C007326,8,6,161803.15,5,4,5,14,Champions
C007327,19,12,69408.98,4,5,4,13,Champions
C007328,26,15,197218.87,3,5,5,13,Regular
C007329,13,7,84106.48,4,4,4,12,Champions
C007330,167,3,18191.08,1,2,2,5,Churn Risk
C007331,17,8,132040.57,4,5,5,14,Champions
C007332,0,4,13618.189999999999,5,3,1,9,Loyal
C007333,113,9,74114.82,1,5,4,10,At Risk
C007334,48,3,96055.76000000001,2,2,5,9,Regular
C007335,5,9,111058.49,5,5,5,15,Champions
C007336,28,5,20844.16,3,3,2,8,Regular
C007337,12,10,128011.83,4,5,5,14,Champions
C007338,28,9,134881.27,3,5,5,13,Regular
C007339,12,9,105530.7,4,5,5,14,Champions
C007340,17,3,97019.73999999999,4,2,5,11,Growth
C007341,52,8,101147.84,2,5,5,12,At Risk
C007342,19,10,70234.49,4,5,4,13,Champions
C007343,99,6,38193.81,1,4,3,8,Regular
C007344,12,9,80755.89,4,5,4,13,Champions
C007345,1,2,6727.2699999999995,5,1,1,7,Regular
C007346,19,9,79561.27,4,5,4,13,Champions
C007347,4,5,66643.9,5,3,4,12,Regular
C007348,14,13,259807.68,4,5,5,14,Champions
C007349,33,6,63407.659999999996,3,4,4,11,Regular
C007350,52,9,179232.21,2,5,5,12,At Risk
C007351,211,3,16934.87,1,2,2,5,Churn Risk
C007352,113,8,56348.030000000006,1,5,4,10,At Risk
C007353,5,8,89042.5,5,5,5,15,Champions
C007354,19,4,22869.07,4,3,2,9,Loyal
C007355,226,6,52194.62,1,4,3,8,Regular
C007356,82,7,135218.66,2,4,5,11,At Risk
C007357,3,11,202672.4,5,5,5,15,Champions
C007358,18,14,155643.78,4,5,5,14,Champions
C007359,66,6,60076.659999999996,2,4,4,10,At Risk
C007360,17,10,280406.38,4,5,5,14,Champions
C007361,45,7,125214.23000000001,2,4,5,11,At Risk
C007362,22,5,69208.87,3,3,4,10,Regular
C007363,12,7,112304.88,4,4,5,13,Champions
C007364,82,9,82100.45,2,5,4,11,At Risk
C007365,134,8,106479.47,1,5,5,11,At Risk
C007366,23,13,199655.5,3,5,5,13,Regular
C007367,13,7,39749.45,4,4,3,11,Regular
C007368,18,4,32126.550000000003,4,3,2,9,Loyal
C007369,50,5,27885.739999999998,2,3,2,7,Regular
C007370,30,6,41192.05,3,4,3,10,Regular
C007371,7,6,38089.71,5,4,3,12,Regular
C007372,60,5,102060.29000000001,2,3,5,10,Regular
C007373,15,7,40734.35,4,4,3,11,Regular
C007374,2,10,139946.89,5,5,5,15,Champions
C007375,18,5,53556.47,4,3,3,10,Regular
C007376,82,7,34208.54,2,4,3,9,Regular
C007377,382,3,13772.29,1,2,1,4,Churn Risk
C007378,10,7,183201.90000000002,4,4,5,13,Champions
C007379,18,4,70846.75,4,3,4,11,Regular
C007380,70,7,51635.28,2,4,3,9,Regular
C007381,51,6,71931.02,2,4,4,10,At Risk
C007382,61,8,66089.1,2,5,4,11,At Risk
C007383,67,7,91932.61,2,4,5,11,At Risk
C007384,28,11,65078.729999999996,3,5,4,12,Regular
C007385,0,7,114522.97,5,4,5,14,Champions
C007386,50,9,189553.81,2,5,5,12,At Risk
C007387,6,6,18785.0,5,4,2,11,Loyal
C007388,2,8,153333.41,5,5,5,15,Champions
C007389,28,7,34733.14,3,4,3,10,Regular
C007390,40,8,49754.72,2,5,3,10,Regular
C007391,136,6,224568.1,1,4,5,10,At Risk
C007392,56,9,75120.25,2,5,4,11,At Risk
C007393,5,8,196610.38,5,5,5,15,Champions
C007394,150,9,52642.9,1,5,3,9,Regular
C007395,4,7,100892.65,5,4,5,14,Champions
C007396,43,9,255335.66999999998,2,5,5,12,At Risk
C007397,588,5,61379.42,1,3,4,8,Regular
C007398,136,6,13544.51,1,4,1,6,Regular
C007399,19,7,36073.52,4,4,3,11,Regular
C007400,9,8,70891.65,5,5,4,14,Champions
C007401,3,3,1558.7199999999998,5,2,1,8,Regular
C007402,19,8,107244.68000000001,4,5,5,14,Champions
C007403,11,6,25888.57,4,4,2,10,Loyal
C007404,16,6,145031.24,4,4,5,13,Champions
C007405,643,2,5507.27,1,1,1,3,Churn Risk
C007406,342,3,20480.64,1,2,2,5,Churn Risk
C007407,5,8,89325.62000000001,5,5,5,15,Champions
C007408,81,8,209489.95,2,5,5,12,At Risk
C007409,28,7,90720.12,3,4,5,12,Regular
C007410,290,3,36455.85,1,2,3,6,Regular
C007411,8,11,104989.06,5,5,5,15,Champions
C007412,16,12,150007.53,4,5,5,14,Champions
C007413,7,7,86128.19,5,4,4,13,Champions
C007414,43,8,43202.53,2,5,3,10,Regular
C007415,36,7,37796.6,2,4,3,9,Regular
C007416,47,5,87470.19,2,3,4,9,Regular
C007417,113,8,48349.91,1,5,3,9,Regular
C007418,2,7,89939.95,5,4,5,14,Champions
